level_1,level_1_desc,level_2,level_2_desc,level_3,level_3_desc,level_4,level_4_desc,level_5,level_5_desc,leaf,leaf_desc
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72501,Sales Admin PR
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72502,Sales Admin DO
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72503,Sales Admin CB
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72504,Sales Admin CR
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72505,Sales Admin GT
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72506,Sales Admin PA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72507,Sales Admin HN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72508,Sales Admin SV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72509,Sales Admin BZ
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MEX72600,Business Manager MX
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_MktgMisc,Miscellaneous Marketing Expense (M17),MEX73299,Misc Mkt Exp Arg
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),MEX73350,Promotion Product
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Promotions,Promotions (M08),MEX73370,Trade Prom Canderel
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MEX73700,HUMAN RESOURCES
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MEX73701,Human Resources LA
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),MEX73800,Facilities
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",MEX73901,Controllership MX
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_Treasury,Treasury (A03),MEX74000,Credit & Treasury
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Legal,Legal (A04),MEX74100,LAW
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),MEX74700,IT
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_Tax,Tax (A08),MEX74800,TAX MX
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),MEX75000,Prov. Doubtful Acc
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MFB63601,OCOS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),MFB67900,PPV
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MFB73545,GEN ADMIN
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_DoubtfulAccts,Provision For Doubtful Accounts (A27),MFB75001,Prov Doubtful Accts
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),MFH60160,FREIGHT INBOUND
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),MFH61170,FREIGHT OUTBOUND
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MFH63601,OCOS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),MFH67900,PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MFH72500,Sales Admin
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_VariableSell,Variable Selling (M19),MFH72700,COMMISSIONS
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MFH73545,GEN ADMIN
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MFH73710,HUMAN RESOURCES
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),MFH73800,RENTAL EXPENSE-ADMIN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",MFH73900,FINANCE CHARGES
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MLU73500,General Administrati
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MLU73501,General Administration
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),MOT60000,Freight
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MOT63601,Other Period Costs - COGS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_Obsolescence,Obsolescence (C08),MOT65500,Excess & Obsolete
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MOT66100,COGS Admin - Plants
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MOT66113,Missouri Tie COGS EBITDA Addback
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_StockAdj,Stock Adjustments (C12),MOT66550,Stock Adjustment
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_OthProdVar,Other Production Variances (C30),MOT66995,Other Production Variances
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_InvtyReval,Inventory Revaluation (C15),MOT67101,Inventory Reval
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),MOT67900,PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Advertising,Advertising (M06),MOT72400,Advertsing & Marketing
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MOT72500,Sales Admin
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MOT73545,Executive
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MOT73580,Purchasing Admin
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MOT73710,Human Resources - General
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MOT73720,Benefits
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",MOT73910,Controller/GL Accounting
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",MOT73930,Accounts Receivable Operations
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_OtherGandA,Other General and Administrative,CC_AddbackAdjEBIDTA,Adjusted EBITDA Addback (A13),MOT74502,Missouri Tie SGA EBITDA Addback
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_IT,Information Technology (A07),MOT74702,IT - Infrastructure
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83101,Production - Saw Mill
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83102,Production - Treating
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83103,Production - Yard
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83110,Production - Briquets
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83112,Production - Lump Char
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83310,Packaging/Assembly - Briquets
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83341,Packaging/Assembly - Fire Logs
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT83745,Trucking
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT90200,Maintenance & Engineering - Plants
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT90800,Engineering/Continuous Improvement
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_MfgSpendVar,Manufacturing Spend Variance (Production Clearing) (PRD),MOT94502,Material Usage Variance
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),MSC60160,COGS-TAX&ASSO.CHARGE
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Shipping,Shipping (C02),MSC61170,FREIGHT CHARGE
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MSC63601,OCOS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_StdCOGS,Standard Cost of Goods Sold,CC_TollerDepr,Toller Depreciation (C04),MSC64000,Depreciation
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MSC66113,MAFCO Shanghai COGS EBITDA addbacks
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MSC66121,NA MFG  ADMIN
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),MSC67900,PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),MSC72055,GLOBAL MKTG ADMIN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Samples,Samples Expense (M09),MSC72300,SELLING EXP. - SAMPL
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Advertising,Advertising (M06),MSC72400,SELLING EXP. - TRADE
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MSC73545,GEN ADMIN
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_HR,Human Resources (A01),MSC73710,HUMAN RESOURCES
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Facilities,General Office and Facilities (A17),MSC73800,RENTAL EXP.-SALES
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_Finance,Finance,CC_FinAcctgAudit,"Finance, Accounting and Auditing (A02)",MSC73900,Finance
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_OtherGandA,Other General and Administrative,CC_AddbackAdjEBIDTA,Adjusted EBITDA Addback (A13),MSC74502,SMB SGA EBITDA Addback
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72501,Sales Admin PR
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72502,Sales Admin DO
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72503,Sales Admin CB
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72504,Sales Admin CR
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72505,Sales Admin GT
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72506,Sales Admin PA
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72507,Sales Admin HN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72508,Sales Admin SV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MSX72509,Sales Admin BZ
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_FieldOps,Field Operations (M02 & M13),MWC72500,Sales Admin
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MWC73545,GEN ADMIN
,,Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_Admin,Administration,CC_GenAdmin,General Administration (A16 & A11),MWG73545,GEN ADMIN
Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Freight,Freight,CC_Distribution,Distribution (C01),MWU60160,FREIGHT INBOUND
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_DistrCOGS,Cost of Goods Sold Distribution,CC_Warehousing,Warehousing (C03),MWU62000,Warehousing
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MWU63601,OCOS
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MWU63602,OCOS - Magnasweet
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_OthCOGSMisc,Other Miscellaneous Cost of Goods Sold (C06),MWU63603,OCOS - Natural Products
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MWU66110,Quality Admin
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MWU66113,Mafco US COGS EBITDA Addback
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_OthCOGS,Other Cost of Goods Sold,CC_COGSAdmin,Cost of Goods Sold Administration (C10),MWU66121,NA MFG  ADMIN
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_ProductWriteoffs,Product Write-offs,CC_StockAdj,Stock Adjustments (C12),MWU66500,STOCK ADJUSTMENT
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_OthProdVar,Other Production Variances (C30),MWU66995,Other Production Variances
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_InvtyReval,Inventory Revaluation (C15),MWU67103,INVENTORY REVALU
,,Top,Top Cost Center,CC_COGS,Cost of Goods Sold,CC_SupplyChainVar,Supply Chain Variances,CC_VarToStd,Variance to Standard (C26),MWU67900,PPV
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_SalesMktgAdmin,Sales and Marketing Administration,CC_MktgAdmin,Marketing Administration (MKT & M12),MWU72055,GLOBAL MKTG ADMIN
Top,Top Cost Center,CC_SGA,"Selling, General and Administrative",CC_SalesandMkt,Sales and Marketing,CC_Marketing,Marketing,CC_Advertising,Advertising (M06),MWU72400,Advertising
