database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6274-5002,TransformOneToOne,Annual Incentive Plan,6210040,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6274-5004,TransformOneToOne,Annual Incentive Plan,6210040,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6274-5006,TransformOneToOne,Annual Incentive Plan,6210040,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6274-5094,TransformOneToOne,Annual Incentive Plan,6210040,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6274-5130,TransformOneToOne,Annual Incentive Plan,6210040,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6275-5091,TransformOneToOne,Severance,6210020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2040,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2050,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2055,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2058,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2059,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2060,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2061,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2062,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2063,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2088,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2101,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2102,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2103,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2104,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2105,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2106,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2109,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2115,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2117,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2118,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2121,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2122,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2124,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2127,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2128,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2200,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-2201,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5001,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5002,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5004,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5006,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5091,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5094,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6280-5130,TransformOneToOne,Salary Fringe,6210110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2040,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2050,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2055,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2058,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2059,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2060,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2061,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2062,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2063,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2088,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2101,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2102,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2103,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2104,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2105,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2106,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2109,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2115,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2117,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2118,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2121,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2122,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2124,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2127,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2128,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2200,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-2201,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-5091,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-5094,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6290-5130,TransformOneToOne,Club Dues,6610030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2040,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2050,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2055,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2058,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2059,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2060,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2061,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2062,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2063,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2088,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2101,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2102,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2103,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2104,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2105,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2106,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2109,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2115,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2117,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2118,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2121,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2122,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2124,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2127,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2128,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2200,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-2201,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-5003,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-5090,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-5091,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-5094,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6310-5130,TransformOneToOne,Safety Exp,6410020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2040,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2050,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2055,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2058,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2059,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2060,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2061,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2062,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2063,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2088,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2101,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2102,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2103,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2104,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2105,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2106,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2109,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2115,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2117,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2118,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2121,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2122,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2124,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2127,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2128,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2200,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-2201,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-5091,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-5094,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6320-5130,TransformOneToOne,Occup Alloc,6120030,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2040,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2050,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2055,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2058,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2059,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2060,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2061,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2062,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2063,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2088,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2101,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2102,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2103,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2104,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2105,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2106,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2109,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2115,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2117,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2118,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2121,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2122,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2124,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2126,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2127,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2128,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2200,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-2201,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5001,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5002,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5004,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5005,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5006,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5091,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5094,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6330-5130,TransformOneToOne,Rent,6320010,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6331-2128,TransformOneToOne,Amort expense-Custom,6910110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6331-5091,TransformOneToOne,Amort exp-Custom rel,6910110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6332-5091,TransformOneToOne,Amort Expense-Altria,6910110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6333-5091,TransformOneToOne,Amort Exp-Cust Backl,6910110,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6334-,TransformOneToOne,ASC 842-Operating Le,6320020,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6336-5091,TransformOneToOne,Amort Exp-Trademarks,6910100,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6337-5091,TransformOneToOne,Rent-Leased Property,6320000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2040,TransformOneToOne,Depreciation,6710000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2050,TransformOneToOne,Depreciation,6710000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2055,TransformOneToOne,Depreciation,6710000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2058,TransformOneToOne,Depreciation,6710000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2059,TransformOneToOne,Depreciation,6710000,false,
US,A_Chempax_MAFCO,A_Chempax_MAFCO,Ac,DetailAccount,Everyone,30-10-6340-2060,TransformOneToOne,Depreciation,6710000,false,
